ID,Topics,Text_answer,NegPos_answer,NegPos_output,Text_output,Cosine_Similarity,IsCorrect
1,Food,"Tasty food on the first floor, comfortable restaurant for both cozy evenings and calm work to escape the heat in the midday",Positive,Positive,"Tasty food on the first floor, comfortable restaurant for both cozy evenings and calm work to escape the heat in the midday.",1.0000000000000004,True
1,Location,"close to the airport, to very clean beach.",Positive,Positive,"close to the airport, to very clean beach.",1.0,True
1,Room,,,Positive,"New, comfortable apartments.",0.0,False
1,Staff,Staff is extremely helpful and easy to communicate with ,Positive,Positive,Staff is extremely helpful and easy to communicate with.,1.0000000000000002,True
2,Facility,,,Positive,"I like hotels with a family atmosphere, cozy and not big.",0.0,False
2,Food,"Also, the breakfast was amazing, fresh and handmade! Especially vegetarian version with humus. The cook is great, and all staff was very kind and helpful.",Positive,Positive,"the breakfast was amazing, fresh and handmade! Especially vegetarian version with humus. The cook is great.",0.8765363845968414,True
2,Room,,,Negative,although not big.,0.0,False
2,Room,"The room was very clean, well decorated and modern, although not big.",Positive,Positive,"The room was very clean, well decorated and modern.",0.7746288439244202,True
2,Staff,The staff was very nice and helpful!,Positive,Positive,The staff was very nice and helpful. all staff was very kind and helpful.,0.8603852741623805,True
3,Location,the location is great and near the airport. bus stop is very close.,Positive,Positive,the location is great and near the airport. bus stop is very close.,1.0000000000000002,True
4,Price,Great Quality/price,Positive,Positive,Great Quality/price,1.0000000000000002,True
4,Room,Clean,Positive,Positive,Clean,1.0,True
4,Staff,Great stuff,Positive,Positive,Great stuff,1.0000000000000002,True
5,Location,in a very convenient location.  An easy stroll to numerous nice restaurants and a great beach.,Positive,Positive,in a very convenient location. An easy stroll to numerous nice restaurants and a great beach.,1.0000000000000002,True
5,Room,Clean and modern with very comfortable beds,Positive,Positive,Clean and modern with very comfortable beds.,1.0,True
6,Room,The room was exceptionally clean with a really comfortable bed,Positive,Positive,The room was exceptionally clean with a really comfortable bed.,1.0,True
8,Facility,,,Positive,renovated,0.0,False
8,Location,nice location,Positive,Positive,nice location,1.0000000000000002,True
8,Staff,lovely personal,Positive,Positive,lovely personal,1.0,True
9,Food,,,Negative,couldn't eat breakfast due to dietary restrictions,0.0,False
9,Location,,,Positive,nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),0.0,False
9,Staff,very helpful host showed us how nearby bus takes to town-cntre ,Positive,Positive,very helpful host showed us how nearby bus takes to town-centre (and airport by the way so no need for 21 euro taxi),0.6369686868739547,False
10,Location,quiet location,Positive,Positive,quiet location.,1.0,True
10,Room,Great modern room comfortable bed,Positive,Positive,Great modern room comfortable bed.,1.0,True
11,Food,Oh yeah the food is great to and very reasonable prices ..,Positive,Positive,the food is great to and very reasonable prices.,0.777006395659688,True
11,Location,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros,Positive,Positive,The bus stop which goes to and from the airport as well as the town center is a minutes walk away and just 2 euros.,1.0000000000000002,True
11,Room,The rooms are spacious and clean great to stay .. I even got an upgrade which is always so nice.,Positive,Positive,The rooms are spacious and clean great to stay. I even got an upgrade which is always so nice.,0.9999999999999999,True
11,Staff,"The staff here are amazing beyond expectations..*****
 Maria at reception is just great she really took time to explain where to go how to get there and so helpful ... 🙏
 Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent. Even the cleaning lady is so friendly and so nice to talk to. The owners are also great it's like a real caring family set up ...",Positive,Positive,"The staff here are amazing beyond expectations., Maria at reception is just great she really took time to explain where to go how to get there and so helpful., Richard the chef this guy is like the friendliest guy ever, such a nice guy with a permanent smile., Even the cleaning lady is so friendly and so nice to talk to., The owners are also great it's like a real caring family set up.",0.992405730253834,True
12,Food,The breakfast was lovely with room service too.,Positive,Positive,The breakfast was lovely with room service too.,1.0,True
12,Room,Very clean and comfortable.,Positive,Positive,Very clean and comfortable.,1.0,True
12,Staff,The staff were exceptional. So helpful and friendly. Went out of their way for us.,Positive,Positive,The staff were exceptional. So helpful and friendly. Went out of their way for us.,1.0000000000000002,True
13,Location,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",Positive,Positive,"Short drive to the airport and very well located, just a short walk from the promenade, coffee shops restaurants.",1.0000000000000002,True
13,Room,"The rooms are lovely and new, very clean and comfortable. The mattress was to my taste.",Positive,Positive,"The rooms are lovely and new, very clean and comfortable. The mattress was to my taste.",1.0,True
13,Staff,"The staff are so welcoming, we felt like staying with family.",Positive,Positive,"The staff are so welcoming, we felt like staying with family.",1.0000000000000002,True
14,Facility,,,Negative,"you have a feeling that people are living in the hotel, rather than staying at a hotel.",0.0,False
14,Location,,,Negative,You can hear the airplanes coming and leaving from the airport all the time.,0.0,False
14,Location,We wanted a hotel for a night that is close to the airport and this hotel did that purpose more than fair. There are some restaurants and bars next to the beach just 10min of walking distance from the hotel.,Positive,Positive,"close to the airport and this hotel did that purpose more than fair., There are some restaurants and bars next to the beach just 10min of walking distance from the hotel.",0.9123595678104075,True
14,Room,You can hear the airplanes coming and leaving from the airport all the time,Negative,,,0.0,False
14,Staff,The receptionist didn't speak English properly,Negative,Negative,The receptionist didn't speak English properly.,1.0,True
15,Location,,,Negative,it is a bit on the edge of Larnaca,0.0,False
15,Location,"it was reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach.",Positive,Positive,"reasonably close to the Airport for an early morning flight, yet could have a stroll along the nearby beach., with frequent busses to the centre.",0.8434230973554834,True
15,Staff,,,Positive,The staff make it - particularly reception and the dining room.,0.0,False
16,Food,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",Positive,Positive,"The restaurant downstairs is amazing- the food there is very very tasty and made with a lot of care- they care a lot about the details: olive oil galore, herbs- absolutely delicious!",1.0,True
16,Room,"I liked the rooms- they are spacious, clean, the window view is nice too.",Positive,Positive,"I liked the rooms- they are spacious, clean, the window view is nice too.",1.0,True
17,Room,Our room had a balcony with great view of the sea and surrounding area.,Positive,Positive,Our room had a balcony with great view of the sea and surrounding area.,1.0000000000000002,True
17,Staff,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,Positive,Positive,The owner and staff were exceptionally friendly and supportive and helped with all our wishes.,1.0,True
18,Facility,,,Positive,"very bright, nice seating areas inside and out.",0.0,False
18,Food,Meals well prepared and good value. ,Positive,Positive,Meals well prepared and good value.,1.0,True
18,Location,Bus every 20 minutes to the centre of Larnaka.,Positive,Positive,Bus every 20 minutes to the centre of Larnaka.,1.0,True
18,Price,,,Negative,"Nothing, considering the price",0.0,False
18,Staff,"extremely friendly reception and dining staff,",Positive,Positive,extremely friendly reception and dining staff,1.0000000000000002,True
19,Location,Close to airport,Positive,Positive,Close to airport,1.0000000000000002,True
20,Location,location,Positive,,,0.0,False
20,Room,clean,Positive,,,0.0,False
20,Staff,friendly stuff,Positive,Positive,friendly stuff,1.0,True
21,Food,Everything from breakfast to dinner is absolutely delicious.,Positive,Positive,Richard (the chef) is personally buying super fresh food for the restaurant. Everything from breakfast to dinner is absolutely delicious.,0.6366385101782839,False
21,Room,The hotel is impressive how clean nice and comfortable it is,Positive,Positive,The hotel is impressive how clean nice and comfortable it is.,1.0,True
21,Staff,what will bring me back is the staff and the owners. Richard (the chef) is personally buying super fresh food for the restaurant. The owners have been super kind to me :),Positive,Positive,what will bring me back is the staff and the owners. The owners have been super kind to me.,0.8433335594139922,True
22,Facility,,,Positive,The restaurant area is nice.,0.0,False
22,Food,"Ordered pizza one night and was not great, ",Negative,Negative,"Ordered pizza one night and was not great, too stodgy.",0.836469202636927,True
22,Food,The restaurant area is nice and the staff very accomodating.,Positive,Positive,I'm sure other food is better.,0.0585839016362229,False
22,Room,"although might have needed another set of drawers if there were two of us. Fridge could have been put on beforehand, the shower took a while to get hot,",Negative,Negative,"might have needed another set of drawers if there were two of us., Fridge could have been put on beforehand so it was cold., the shower took a while to get hot, had to have a cold shower one morning as i needed to get out early.",0.8114523832123469,True
22,Room,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean. Bed was really comfortable, lots of room for me to put my things",Positive,Positive,"Room was perfect, looked new, clean shiny tiled floors and bathroom tiles, just every inch perfect and clean. Bed was really comfortable, lots of room for me to put my things., When you left it running for around 5 mins it got warm and was a good shower.",0.8231241163656599,True
22,Staff,,,Positive,the staff very accommodating.,0.0,False
23,Room,the beds were very comfortable,Positive,Positive,the beds were very comfortable,1.0,True
24,Room,I loved the mattress!!!,Positive,Positive,I loved the mattress!!!,1.0000000000000002,True
25,Room,Clean and quiet,Positive,Positive,Clean and quiet,1.0000000000000002,True
26,Food,There is a great restaurant inside where the food is good and not to pricey. ,Positive,Positive,There is a great restaurant inside where the food is good and not to pricey.,1.0000000000000002,True
26,Location,The hotel is 5 minutes from the beach and the location is also near the lake.,Positive,Positive,The hotel is 5 minutes from the beach and the location is also near the lake.,1.0,True
26,Price,,,Positive,not to pricey.,0.0,False
26,Room,"The rooms are a good size and are laid out very well with a good size bathroom
 The room also has a great sized balcony to take a tea/coffee and 
 chill",Positive,Positive,"The rooms are a good size and are laid out very well with a good size bathroom., The room also has a great sized balcony to take a tea/coffee and chill.",1.0000000000000002,True
26,Staff,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing ,Positive,Positive,The staff are super wonderful really friendly all of them the receptionist Maria is so nice she's amazing.,1.0000000000000002,True
27,Location,perfect for overnight stay before flying from Larnaca Airport.,Positive,Positive,perfect for overnight stay before flying from Larnaca Airport,1.0,True
27,Room,"so comfortable, clean",Positive,Positive,"so comfortable, clean",1.0000000000000002,True
27,Staff,friendly staff,Positive,Positive,friendly staff,1.0000000000000002,True
28,Location,Surrounding buildings are under construction and poorly lit.,Negative,Negative,Surrounding buildings are under construction and poorly lit.,1.0000000000000002,True
28,Staff,Staff is very polite and caring. ,Positive,Positive,Staff is very polite and caring.,1.0000000000000002,True
29,Room,,,Negative,I would have liked an ironing board in the room.,0.0,False
29,Room,very clean functional rooms,Positive,Positive,very clean functional rooms.,1.0000000000000002,True
29,Staff,lovely and very helpful staff.,Positive,Positive,lovely and very helpful staff.,1.0000000000000004,True
30,Location,Great location for restaurants. Great location for a short drive to the airport.,Positive,Positive,Great location for restaurants. Great location for a short drive to the airport.,1.0000000000000002,True
30,Room,The room was spotless.,Positive,Positive,The room was spotless.,1.0,True
30,Staff,Staff were lovely. Service was great.,Positive,Positive,Staff were lovely. Service was great.,1.0,True
31,Food,Great restaurant beneath the hotel - food excellent & reasonably priced. ,Positive,Positive,Great restaurant beneath the hotel - food excellent & reasonably priced.,1.0,True
31,Location,Very close to Mackenzy beach & Larnaca airport.,Positive,Positive,Very close to Mackenzy beach & Larnaca airport.,1.0000000000000002,True
31,Room,"Clean, comfortable,",Positive,Positive,"Clean, comfortable",1.0000000000000002,True
31,Staff,friendly staff.,Positive,Positive,friendly staff,1.0000000000000002,True
32,Room,The bed was great. Rooms clean. ,Positive,Positive,"The bed was great., Rooms clean.",1.0000000000000002,True
32,Staff,Staff were so kind.,Positive,Positive,Staff were so kind.,1.0,True
33,Food,Option to have a good breakfast within the hotel save your time.,Positive,Positive,Option to have a good breakfast within the hotel save your time.,1.0,True
33,Location,,,Negative,Little bit noisy during evening time from the street side.,0.0,False
33,Room,Little bit noisy during evening time from the street side.,Negative,,,0.0,False
33,Room,super clean room with modern furniture all together make your stay max comfortable,Positive,Positive,"super clean room with modern furniture all together make your stay max comfortable., just close the windows and start the air conditioning, in case you choose the garden view apartments",0.6410915876069997,False
33,Staff,Very helpful staff,Positive,Positive,Very helpful staff.,1.0,True
34,Facility,,,Positive,welcoming,0.0,False
34,Location,location,Positive,Positive,location,1.0,True
34,Price,value for money ,Positive,Positive,value for money,1.0000000000000002,True
34,Room,,,Negative,more hooks on walls for towels etc.,0.0,False
34,Staff,welcoming ,Positive,,,0.0,False
35,Room,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",Negative,Negative,"There was a problem with heating water at that time and we can understand, but eventually we couldn't manage to have a proper shower with hot water.",1.0000000000000004,True
36,Facility,,,Negative,"there was no opening and closing times of the bar on display., not showing opening times.",0.0,False
36,Food,We may have missed it but there was no opening and closing times of the bar on display.,Negative,,,0.0,False
36,Food,"The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",Positive,Positive,"his food was excellent, he had passion and it showed in his presentation.",0.9163090823651371,True
36,Location,"we were surprised at the location in a small side street,",Negative,,,0.0,False
36,Location,but it was only a 10-minute walk to the sea front.,Positive,Positive,it was only a 10-minute walk to the sea front.,0.9544164108103338,True
36,Room,The room was smaller than I expected but as we were only there a few days it was acceptable. I am very fussy about beds and pillows,Negative,Negative,The room was smaller than I expected but as we were only there a few days it was acceptable.,0.83087555839009,True
36,Room,"I had no problem as they were very clean, and the bed was really comfortable.",Positive,Positive,"I am very fussy about beds and pillows, but I had no problem as they were very clean, and the bed was really comfortable.",0.7470297137288406,True
36,Staff,The receptionist on check in was very good and explained the information very clearly to us.,Positive,Positive,"The receptionist on check in was very good and explained the information very clearly to us., The chef was very polite, and his food was excellent, he had passion and it showed in his presentation.",0.6816351662829199,False
37,Food,food was good too!,Positive,Positive,food was good too,1.0000000000000002,True
37,Location,,,Positive,The bus to the airport is close by and runs every 15 minutes.,0.0,False
37,Room,Really clean,Positive,Positive,Really clean,1.0000000000000002,True
37,Staff,lovely caring staff.,Positive,Positive,lovely caring staff,1.0000000000000002,True
38,Room,great rooms - nice and cool,Positive,Positive,great rooms - nice and cool,1.0000000000000002,True
39,Room,It was really clean and spacious,Positive,Positive,It was really clean and spacious.,1.0000000000000002,True
40,Location,"Nice location, not far from Airport and Mackenzie beach.",Positive,Positive,"Nice location, not far from Airport and Mackenzie beach.",1.0000000000000002,True
40,Room,"there was no net curtain or blind so one needed to ensure that the curtain was closed,",Negative,Negative,"there was no net curtain or blind so one needed to ensure that the curtain was closed, especially when going for a shower as the room is opposite some apartments that have a clear view into the room.",0.7258568384507995,True
41,Food,,,Negative,"the kitchen shuts at 22:30 or so, and there is no food to be had afterwards.",0.0,False
41,Food,very nice breakfast.,Positive,Positive,very nice breakfast.,1.0,True
41,Location,"A good location 5 lins away from the airport by car, 5 mins walk to the beach. ",Positive,Positive,"A good location 5 mins away from the airport by car, 5 mins walk to the beach.",0.901631748983636,True
41,Room,"Clean modern rooms, ",Positive,Positive,Clean modern rooms.,1.0000000000000002,True
41,Staff,Super friendly and helpful staff.,Positive,Positive,Super friendly and helpful staff.,1.0000000000000002,True
42,Room,clean,Positive,,,0.0,False
42,Staff,"hospitality, ",Positive,,,0.0,False
43,Room,clean spacious practical,Positive,Positive,clean spacious practical,1.0000000000000002,True
44,Facility,"The facilities were really good,",Positive,Positive,The facilities were really good.,1.0000000000000002,True
44,Location,,,Negative,Outside was a bit noisy later in the evening.,0.0,False
44,Price,"The facilities were really good, particularly for the tariff charged.",Positive,Positive,particularly for the tariff charged.,0.8016723418493126,True
44,Staff,Was met with a warm welcome at reception and then again by the dining staff.,Positive,Positive,Was met with a warm welcome at reception and then again by the dining staff.,1.0,True
45,Facility,,,Positive,"Recently updated, everything was me and clean.",0.0,False
45,Food,"Restaurant was a surprise hit: good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",Positive,Positive,"Restaurant was a surprise hit: good food, very reasonably priced, so an easy choice to eat at the hotel when we wouldn't usually.",1.0,True
45,Location,There is a bit of plane noise in the afternoon and evening because it is right near the takeoff end of the runway,Negative,Negative,right near the takeoff end of the runway,0.6762800337281341,False
45,Location,The beach is about 5 minutes walk away.,Positive,Positive,The beach is about 5 minutes walk away.,1.0000000000000002,True
45,Room,"Recently updated, everything was me and clean.",Positive,,,0.0,False
46,Price,Great value for money,Positive,Positive,Great value for money,1.0000000000000002,True
47,Price,Good value for money.,Positive,Positive,Good value for money.,1.0000000000000002,True
47,Staff,very helpful staff who organised a taxi to collect us in the morning.,Positive,Positive,very helpful staff who organised a taxi to collect us in the morning.,1.0000000000000002,True
48,Room,Clean and comfortable rooms,Positive,Positive,Clean and comfortable rooms.,1.0000000000000002,True
48,Staff,lovely owner,Positive,Positive,lovely owner.,1.0000000000000002,True
49,Location,Great location close to the airport and a short walk to the sea.,Positive,Positive,Great location close to the airport and a short walk to the sea.,1.0000000000000002,True
49,Price,Great value for money.,Positive,Positive,Great value for money.,1.0000000000000002,True
49,Room,The 2 rooms were big enough for a family of 5.,Positive,Positive,The 2 rooms were big enough for a family of 5.,1.0000000000000002,True
50,Facility,,,Positive,Great little hotel,0.0,False
50,Location,Great little hotel close to airport,Positive,Positive,close to airport,0.6230998440944248,False
50,Room,Not very Soundproof,Negative,Negative,Not very soundproof.,1.0000000000000002,True
51,Food,good food,Positive,Positive,good food.,1.0,True
51,Location,"Near airport,",Positive,Positive,Near airport.,1.0000000000000002,True
51,Room,"nice clean room, very well kept ",Positive,Positive,"nice clean room, very well kept.",1.0,True
51,Staff,staff very helpful and friendly. ,Positive,Positive,staff very helpful and friendly.,1.0,True
53,Facility,,,Positive,"nice, renovated hotel",0.0,False
53,Food,"delicious breakfasts in the hotel restaurant,",Positive,Positive,delicious breakfasts in the hotel restaurant,1.0,True
53,Location,"close to the airport and Mackenzie Beach,",Positive,Positive,close to the airport and Mackenzie Beach,1.0,True
53,Room,"nice, renovated hotel, comfortable bed",Positive,Positive,comfortable bed,0.5806200607194968,False
54,Room,Very nice and clean room.,Positive,Positive,Very nice and clean room.,1.0000000000000002,True
55,Facility,,,Negative,A lot of mosquitos.,0.0,False
55,Location,Good for airport transfers,Positive,Positive,Good for airport transfers,1.0,True
56,Facility,,,Positive,everything was perfect for one night's stay,0.0,False
56,Food,,,Negative,it would’ve been great if breakfast started at 7 rather than 8,0.0,False
56,Location,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport. given that a lot of guests book here for its prime location near the airport,",Positive,Positive,"Perfect place to stay for early morning / late night flights as it’s situated within 5 minutes from the airport., prime location near the airport",0.8195407114978558,True
56,Room,beds are extremely comfortable ,Positive,Positive,beds are extremely comfortable,1.0000000000000002,True
56,Staff,amazing hospitality from the staff.,Positive,Positive,amazing hospitality from the staff,1.0,True
57,Location,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",Positive,Positive,"We were able to enjoy a very nice, short walk to the beach where there were many restaurants available to choose from.",1.0000000000000002,True
57,Room,"Very clean, very comfortable room.",Positive,Positive,"Very clean, very comfortable room.",1.0000000000000002,True
57,Staff,Staff was extremely helpful.,Positive,Positive,Staff was extremely helpful. They ordered a taxi for us to get to the airport very early in the morning.,0.413200031281867,False
58,Location,"Close to the airport, ",Positive,Positive,Close to the airport.,1.0,True
58,Room,The room wasn't soundproof so you can hear the planes.,Negative,Negative,The room wasn't soundproof so you can hear the planes.,1.0,True
58,Staff,the staff were nice and helpful.,Positive,Positive,the staff were nice and helpful.,1.0,True
59,Check-in,very easy to check-in if you arrive late at night,Positive,Positive,very easy to check-in if you arrive late at night.,1.0000000000000002,True
59,Location,Close to airport so very convenient for overnight stay.,Positive,Positive,Close to airport so very convenient for overnight stay.,1.0000000000000002,True
60,Check-in,clear instructions left access to our room made easy ,Positive,Positive,Arrived in the early hours,0.0,False
